employee_id,department,level,years_experience,age,education,salary,performance_score,remote_days_per_week,city,hire_date,attrition
EMP00840,Legal,Junior,27,64.0,High School,107000.0,1.04,2.0,San Francisco,2017-11-01,No
EMP00841,Legal,Manager,27,,PhD,63000.0,1.92,5.0,  new york,2017-11-05,Yes
EMP00842,Operations,Lead,29,35.0,PhD,57200.0,2.68,4.0,  new york,2017-11-08,No
EMP00843,Legal,Senior,1,38.0,Master,,1.49,2.0,New York,2017-11-12,No
EMP00844,HR,Manager,11,45.0,PhD,56500.0,1.42,1.0,Boston,2017-11-15,No
EMP00845,HR,Manager,15,55.0,Bachelor,91700.0,4.59,5.0,Boston,2017-11-18,No
EMP00846,Legal,Manager,18,43.0,High School,60100.0,3.34,1.0,San Francisco,2017-11-22,Yes
EMP00847,Marketing,Manager,1,31.0,Associate,500000.0,4.74,5.0,Boston,2017-11-25,Yes
EMP00848,Finance,Lead,16,29.0,High School,124200.0,2.38,5.0,San Francisco,2017-11-29,No
EMP00849,Engineering,Lead,13,42.0,Bachelor,75600.0,3.71,,  new york,2017-12-02,No
EMP00850,Finance,Senior,23,58.0,Master,74600.0,1.82,2.0,  new york,2017-12-05,No
EMP00851,Legal,Lead,27,28.0,Bachelor,88700.0,3.47,4.0,san francisco,2017-12-09,Yes
EMP00852,HR,Lead,15,47.0,PhD,60600.0,1.52,,  new york,2017-12-12,No
EMP00853,HR,Junior,4,34.0,Master,500000.0,1.01,4.0,Boston,2017-12-16,No
EMP00854,Finance,Junior,9,37.0,Associate,59600.0,4.73,0.0,Austin,2017-12-19,No
EMP00855,HR,Mid,16,51.0,Associate,46400.0,3.22,4.0,  new york,2017-12-22,Yes
EMP00856,Operations,Senior,12,,Bachelor,97500.0,4.71,3.0,san francisco,2017-12-26,No
EMP00857,Sales,Junior,15,26.0,PhD,62600.0,2.34,2.0,Chicago,2017-12-29,No
EMP00858,HR,Senior,8,53.0,Associate,102800.0,2.31,1.0,New York,2018-01-02,No
EMP00859,Legal,Senior,23,37.0,High School,5000.0,2.6,4.0,Chicago,2018-01-05,No
EMP00860,Legal,Manager,3,30.0,Master,74400.0,3.82,1.0,Austin,2018-01-08,No
EMP00861,Finance,Director,23,,High School,95200.0,,0.0,Seattle,2018-01-12,No
EMP00862,Finance,Director,28,61.0,Associate,51400.0,4.7,2.0,San Francisco,2018-01-15,No
EMP00863,Finance,Director,27,58.0,Associate,55500.0,1.1,4.0,san francisco,2018-01-19,No
EMP00864,Legal,Senior,28,35.0,Bachelor,,3.83,,Boston,2018-01-22,No
EMP00865,Marketing,Manager,25,37.0,Bachelor,20100.0,2.32,1.0,Boston,2018-01-26,Yes
EMP00866,Legal,Mid,15,64.0,Master,75400.0,1.72,,Austin,2018-01-29,No
EMP00867,Operations,Mid,22,41.0,Bachelor,89800.0,3.04,5.0,Boston,2018-02-01,Yes
EMP00868,Legal,Director,26,36.0,PhD,107800.0,3.02,,Austin,2018-02-05,
EMP00869,Operations,Mid,10,47.0,Master,112900.0,1.55,4.0,san francisco,2018-02-08,No
EMP00870,Legal,Manager,6,30.0,PhD,71700.0,1.81,0.0,Chicago,2018-02-12,No
EMP00871,Legal,Director,16,22.0,Bachelor,94300.0,2.63,,Seattle,2018-02-15,Yes
EMP00872,Marketing,Manager,21,56.0,Master,54900.0,2.64,5.0,San Francisco,2018-02-18,No
EMP00873,Operations,Mid,12,41.0,Associate,63900.0,2.27,1.0,Boston,2018-02-22,No
EMP00874,Marketing,Director,3,27.0,High School,109200.0,1.59,1.0,Seattle,2018-02-25,No
EMP00875,Operations,Manager,13,63.0,Associate,74000.0,,2.0,Seattle,2018-03-01,No
EMP00876,Marketing,Lead,9,31.0,PhD,79000.0,,,Seattle,2018-03-04,No
EMP00877,Marketing,Lead,9,,Associate,49200.0,4.77,,New York,2018-03-07,No
EMP00878,Operations,Manager,9,37.0,Associate,85600.0,2.93,2.0,Seattle,2018-03-11,No
EMP00879,Marketing,Manager,26,57.0,High School,93900.0,4.98,1.0,  new york,2018-03-14,No
EMP00880,Legal,Junior,11,27.0,High School,93100.0,3.69,5.0,Austin,2018-03-18,Yes
EMP00881,Operations,Junior,1,40.0,Associate,44700.0,1.28,,New York,2018-03-21,No
EMP00882,Marketing,Senior,25,52.0,High School,100000.0,,2.0,  new york,2018-03-25,No
EMP00883,Legal,Director,22,23.0,Associate,50000.0,4.66,1.0,New York,2018-03-28,No
EMP00884,Legal,Senior,8,39.0,Master,74300.0,3.52,5.0,Seattle,2018-03-31,No
EMP00885,Finance,Senior,28,63.0,Associate,34500.0,4.37,3.0,Boston,2018-04-04,No
EMP00886,Engineering,Mid,4,49.0,Bachelor,70500.0,4.59,4.0,Boston,2018-04-07,No
EMP00887,Operations,Lead,7,25.0,High School,49900.0,2.79,,Boston,2018-04-11,No
EMP00888,Marketing,Mid,20,22.0,High School,63800.0,1.19,3.0,Boston,2018-04-14,No
EMP00889,Finance,Director,13,63.0,PhD,76500.0,1.75,3.0,Austin,2018-04-17,No
EMP00890,Engineering,Manager,6,37.0,PhD,95700.0,1.27,4.0,san francisco,2018-04-21,No
EMP00891,Marketing,Junior,6,23.0,Bachelor,94800.0,1.75,1.0,Boston,2018-04-24,No
EMP00892,Engineering,Director,8,57.0,High School,16600.0,2.64,1.0,San Francisco,2018-04-28,No
EMP00893,Operations,Manager,2,22.0,High School,92000.0,1.47,2.0,Seattle,2018-05-01,No
EMP00894,Legal,Director,13,60.0,PhD,80200.0,1.67,0.0,New York,2018-05-04,No
EMP00895,Legal,Manager,16,44.0,PhD,61000.0,2.78,1.0,San Francisco,2018-05-08,No
EMP00896,Engineering,Junior,17,47.0,Associate,53000.0,2.36,4.0,Boston,2018-05-11,Yes
EMP00897,Legal,Manager,11,32.0,High School,73400.0,2.87,0.0,San Francisco,2018-05-15,No
EMP00898,Sales,Senior,21,63.0,High School,80800.0,2.72,4.0,New York,2018-05-18,No
EMP00899,HR,Director,13,22.0,Associate,84400.0,3.58,4.0,Boston,2018-05-22,No
EMP00900,Legal,Junior,25,32.0,High School,500000.0,4.75,4.0,San Francisco,2018-05-25,Yes
EMP00901,Sales,Manager,25,45.0,Bachelor,11900.0,1.43,,Austin,2018-05-28,No
EMP00902,Operations,Senior,27,31.0,PhD,62600.0,1.4,,Austin,2018-06-01,No
EMP00903,Operations,Senior,12,35.0,PhD,45400.0,4.41,0.0,Seattle,2018-06-04,No
EMP00904,Engineering,Lead,13,35.0,PhD,126400.0,3.03,3.0,san francisco,2018-06-08,No
EMP00905,Legal,Senior,8,28.0,Master,76500.0,4.07,,Seattle,2018-06-11,No
EMP00906,Legal,Mid,18,44.0,Bachelor,93500.0,1.86,5.0,  new york,2018-06-14,No
EMP00907,Legal,Junior,25,64.0,Bachelor,90900.0,4.32,4.0,San Francisco,2018-06-18,No
EMP00908,Finance,Junior,1,43.0,Associate,82800.0,4.7,,New York,2018-06-21,No
EMP00909,Marketing,Junior,10,57.0,Master,64600.0,3.54,2.0,Austin,2018-06-25,No
EMP00910,HR,Manager,16,48.0,High School,61400.0,,1.0,Chicago,2018-06-28,Yes
EMP00911,Legal,Director,1,23.0,Bachelor,24500.0,4.58,5.0,san francisco,2018-07-01,No
EMP00912,Marketing,Manager,18,,Master,78600.0,4.17,1.0,Seattle,2018-07-05,No
EMP00913,Finance,Mid,6,40.0,Master,82500.0,4.0,1.0,  new york,2018-07-08,Yes
EMP00914,Operations,Director,17,28.0,Bachelor,73800.0,1.15,0.0,Austin,2018-07-12,No
EMP00915,HR,Senior,12,33.0,Associate,78600.0,4.2,2.0,  new york,2018-07-15,No
EMP00916,Sales,Manager,4,24.0,Master,44800.0,1.55,2.0,Boston,2018-07-19,
EMP00917,Operations,Director,17,26.0,PhD,,1.89,5.0,San Francisco,2018-07-22,No
EMP00918,Operations,Senior,22,29.0,Master,58800.0,3.31,2.0,  new york,2018-07-25,No
EMP00919,Engineering,Director,25,35.0,High School,91600.0,2.06,2.0,san francisco,2018-07-29,No
EMP00920,Finance,Senior,23,57.0,Bachelor,76000.0,3.65,2.0,Austin,2018-08-01,No
EMP00921,Engineering,Director,23,28.0,High School,59000.0,3.43,5.0,Austin,2018-08-05,No
EMP00922,Engineering,Manager,28,28.0,Associate,71000.0,1.43,3.0,San Francisco,2018-08-08,No
EMP00923,Marketing,Manager,15,53.0,PhD,49000.0,3.62,2.0,Seattle,2018-08-11,No
EMP00924,Operations,Mid,14,29.0,Bachelor,66800.0,4.7,,Seattle,2018-08-15,No
EMP00925,Finance,Lead,7,33.0,Master,89600.0,1.64,2.0,Chicago,2018-08-18,Yes
EMP00926,Engineering,Junior,25,31.0,PhD,41700.0,3.39,0.0,san francisco,2018-08-22,No
EMP00927,Sales,Manager,14,35.0,Master,73500.0,2.37,0.0,Chicago,2018-08-25,No
EMP00928,HR,Manager,24,30.0,Associate,56300.0,2.84,,Seattle,2018-08-28,No
EMP00929,Legal,Senior,0,59.0,Bachelor,41700.0,2.15,2.0,Seattle,2018-09-01,No
EMP00930,Finance,Lead,27,51.0,Associate,121600.0,2.42,3.0,san francisco,2018-09-04,No
EMP00931,Marketing,Manager,16,26.0,Associate,106300.0,1.12,2.0,  new york,2018-09-08,No
EMP00932,Finance,Director,29,22.0,Associate,,4.93,,san francisco,2018-09-11,No
EMP00933,Operations,Lead,14,22.0,Associate,67800.0,3.5,2.0,Seattle,2018-09-14,No
EMP00934,Marketing,Junior,13,41.0,Master,24400.0,3.0,2.0,Seattle,2018-09-18,Yes
EMP00935,HR,Director,13,32.0,High School,35200.0,2.53,4.0,Austin,2018-09-21,No
EMP00936,Sales,Senior,9,47.0,Master,46800.0,3.16,3.0,Chicago,2018-09-25,No
EMP00937,Engineering,Mid,1,24.0,PhD,74200.0,2.52,1.0,San Francisco,2018-09-28,No
EMP00938,Finance,Director,26,27.0,Associate,72100.0,2.44,,san francisco,2018-10-02,No
EMP00939,Marketing,Junior,5,64.0,PhD,83300.0,,2.0,New York,2018-10-05,No
EMP00940,HR,Director,29,32.0,Master,92000.0,2.1,,San Francisco,2018-10-08,Yes
EMP00941,Engineering,Lead,16,29.0,Associate,82000.0,1.72,1.0,san francisco,2018-10-12,No
EMP00942,Legal,Lead,4,50.0,Master,48000.0,3.23,3.0,Boston,2018-10-15,No
EMP00943,HR,Junior,4,31.0,Associate,83100.0,4.37,,san francisco,2018-10-19,No
EMP00944,Sales,Lead,14,55.0,Master,90900.0,1.61,2.0,New York,2018-10-22,No
EMP00945,Engineering,Director,14,45.0,Bachelor,64300.0,1.13,1.0,Austin,2018-10-25,No
EMP00946,Engineering,Mid,19,38.0,High School,28800.0,1.99,,Boston,2018-10-29,No
EMP00947,Legal,Director,10,,High School,104600.0,,5.0,Chicago,2018-11-01,No
EMP00948,Engineering,Mid,4,32.0,Associate,77200.0,4.32,1.0,New York,2018-11-05,No
EMP00949,Marketing,Lead,27,55.0,Bachelor,5700.0,3.38,3.0,Seattle,2018-11-08,No
EMP00950,Engineering,Director,0,45.0,PhD,126800.0,4.72,2.0,Boston,2018-11-11,No
EMP00951,HR,Lead,10,26.0,Bachelor,63000.0,2.78,4.0,Austin,2018-11-15,No
EMP00952,Marketing,Mid,10,50.0,Associate,136000.0,4.93,3.0,san francisco,2018-11-18,No
EMP00953,Engineering,Lead,5,55.0,Bachelor,84400.0,2.19,4.0,san francisco,2018-11-22,No
EMP00954,HR,Manager,22,37.0,PhD,69900.0,1.96,2.0,New York,2018-11-25,No
EMP00955,HR,Senior,7,46.0,Associate,79600.0,3.55,1.0,Seattle,2018-11-29,No
EMP00956,Finance,Director,1,58.0,High School,57300.0,2.51,5.0,Boston,2018-12-02,No
EMP00957,HR,Manager,14,29.0,Bachelor,76500.0,3.51,5.0,Austin,2018-12-05,No
EMP00958,Legal,Lead,22,50.0,High School,125300.0,2.22,,san francisco,2018-12-09,No
EMP00959,Operations,Lead,21,46.0,High School,52500.0,3.47,3.0,Boston,2018-12-12,No
EMP00960,Sales,Senior,8,63.0,Master,88300.0,2.1,3.0,New York,2018-12-16,No
EMP00961,Engineering,Lead,14,44.0,PhD,57000.0,1.2,3.0,Seattle,2018-12-19,
EMP00962,Legal,Senior,7,55.0,Bachelor,70800.0,4.65,0.0,Chicago,2018-12-22,No
EMP00963,Engineering,Director,29,24.0,High School,124400.0,4.53,5.0,  new york,2018-12-26,Yes
EMP00964,Engineering,Mid,15,51.0,High School,88200.0,4.88,5.0,Austin,2018-12-29,No
EMP00965,HR,Senior,26,55.0,PhD,93600.0,3.87,2.0,New York,2019-01-02,Yes
EMP00966,HR,Senior,13,53.0,High School,76800.0,3.73,0.0,san francisco,2019-01-05,No
EMP00967,Engineering,Manager,14,50.0,High School,142400.0,3.24,3.0,Seattle,2019-01-08,No
EMP00968,Operations,Lead,19,30.0,High School,51300.0,1.5,3.0,Chicago,2019-01-12,No
EMP00969,Marketing,Director,29,23.0,High School,35500.0,,4.0,Boston,2019-01-15,
EMP00970,Marketing,Mid,12,60.0,Master,,2.16,,Seattle,2019-01-19,
EMP00971,Sales,Junior,8,28.0,Master,65500.0,4.56,0.0,  new york,2019-01-22,Yes
EMP00972,Finance,Senior,0,26.0,Associate,85300.0,1.69,,Chicago,2019-01-26,No
EMP00973,Legal,Junior,26,29.0,Bachelor,117900.0,4.69,1.0,New York,2019-01-29,No
EMP00974,Sales,Lead,5,53.0,PhD,85600.0,3.09,,san francisco,2019-02-01,No
EMP00975,Engineering,Senior,7,39.0,Associate,130800.0,3.86,5.0,Seattle,2019-02-05,No
EMP00976,Legal,Junior,26,59.0,Master,78400.0,,2.0,  new york,2019-02-08,No
EMP00977,Engineering,Manager,26,39.0,Master,57300.0,2.08,1.0,Seattle,2019-02-12,No
EMP00978,Engineering,Junior,19,62.0,Master,16200.0,4.83,1.0,San Francisco,2019-02-15,No
EMP00979,Finance,Manager,17,37.0,Associate,82500.0,2.06,2.0,Austin,2019-02-18,No
EMP00980,HR,Mid,26,42.0,Master,19100.0,2.19,3.0,Seattle,2019-02-22,No
EMP00981,Finance,Lead,17,31.0,Associate,,1.79,5.0,  new york,2019-02-25,No
EMP00982,Sales,Director,25,63.0,Master,111500.0,1.52,4.0,Chicago,2019-03-01,No
EMP00983,HR,Junior,16,25.0,High School,74600.0,1.93,3.0,Austin,2019-03-04,No
EMP00984,HR,Senior,20,29.0,High School,79800.0,3.57,,New York,2019-03-07,No
EMP00985,Sales,Lead,15,40.0,Bachelor,97900.0,2.82,3.0,  new york,2019-03-11,No
EMP00986,HR,Junior,12,61.0,Master,91700.0,3.22,0.0,Austin,2019-03-14,No
EMP00987,Legal,Senior,21,61.0,Bachelor,104000.0,1.49,1.0,San Francisco,2019-03-18,
EMP00988,Marketing,Senior,3,30.0,Associate,74500.0,4.21,1.0,san francisco,2019-03-21,No
EMP00989,Sales,Director,3,51.0,Bachelor,18700.0,4.14,5.0,New York,2019-03-25,No
EMP00990,Sales,Director,20,38.0,Master,104400.0,1.09,,Seattle,2019-03-28,No
EMP00991,Marketing,Senior,13,61.0,Associate,69000.0,2.53,1.0,  new york,2019-03-31,No
EMP00992,Finance,Director,4,36.0,Associate,53000.0,1.28,4.0,Boston,2019-04-04,No
EMP00993,Finance,Senior,15,25.0,High School,83400.0,4.17,4.0,New York,2019-04-07,No
EMP00994,Finance,Junior,13,27.0,Associate,79700.0,,,  new york,2019-04-11,No
EMP00995,HR,Mid,29,37.0,Associate,56300.0,4.61,4.0,san francisco,2019-04-14,No
EMP00996,Marketing,Director,13,47.0,Bachelor,42900.0,1.95,2.0,san francisco,2019-04-17,No
EMP00997,Legal,Manager,13,58.0,Associate,86700.0,2.83,,New York,2019-04-21,No
EMP00998,Sales,Manager,24,44.0,PhD,53800.0,1.74,5.0,San Francisco,2019-04-24,No
EMP00999,Sales,Manager,23,,High School,77900.0,2.48,4.0,Chicago,2019-04-28,Yes
EMP01000,Sales,Mid,24,38.0,High School,84300.0,,0.0,New York,2019-05-01,No
EMP01001,HR,Senior,28,48.0,Associate,99200.0,1.21,0.0,  new york,2019-05-04,No
EMP01002,HR,Senior,13,43.0,Bachelor,128000.0,3.86,3.0,san francisco,2019-05-08,No
EMP01003,Operations,Lead,18,58.0,High School,80900.0,3.17,3.0,Chicago,2019-05-11,No
EMP01004,Legal,Manager,29,40.0,High School,64400.0,4.32,5.0,Austin,2019-05-15,No
EMP01005,Finance,Manager,2,60.0,PhD,116500.0,2.09,,Boston,2019-05-18,No
EMP01006,Operations,Senior,16,56.0,Associate,101200.0,4.61,3.0,San Francisco,2019-05-21,No
EMP01007,Operations,Manager,13,34.0,High School,79200.0,4.99,3.0,san francisco,2019-05-25,No
EMP01008,HR,Senior,9,35.0,High School,80900.0,4.68,0.0,Seattle,2019-05-28,
EMP01009,Finance,Senior,12,52.0,High School,75700.0,4.11,3.0,san francisco,2019-06-01,No
EMP01010,Finance,Director,21,23.0,High School,79100.0,4.25,0.0,  new york,2019-06-04,No
EMP01011,Sales,Senior,3,,Bachelor,72500.0,3.29,4.0,  new york,2019-06-08,No
EMP01012,HR,Junior,10,58.0,Master,50600.0,,4.0,  new york,2019-06-11,Yes
EMP01013,Finance,Junior,14,35.0,PhD,75200.0,3.71,5.0,New York,2019-06-14,No
EMP01014,Operations,Junior,14,30.0,Bachelor,118900.0,3.85,2.0,Boston,2019-06-18,No
EMP01015,Marketing,Junior,29,31.0,PhD,54600.0,4.94,3.0,Boston,2019-06-21,No
EMP01016,Marketing,Mid,23,28.0,High School,68200.0,3.17,4.0,Chicago,2019-06-25,No
EMP01017,HR,Lead,1,49.0,PhD,52700.0,2.09,4.0,New York,2019-06-28,No
EMP01018,Sales,Lead,10,46.0,Associate,103900.0,3.73,,  new york,2019-07-01,No
EMP01019,Sales,Senior,1,49.0,Associate,95700.0,4.92,5.0,Boston,2019-07-05,No
EMP01020,Finance,Manager,22,23.0,Master,43000.0,1.71,1.0,san francisco,2019-07-08,No
EMP01021,Legal,Junior,28,38.0,Master,24500.0,2.3,1.0,  new york,2019-07-12,
EMP01022,HR,Lead,4,25.0,PhD,96600.0,3.17,5.0,  new york,2019-07-15,No
EMP01023,Legal,Lead,12,34.0,Bachelor,41500.0,1.68,0.0,  new york,2019-07-18,Yes
EMP01024,Marketing,Junior,0,39.0,Bachelor,95700.0,1.09,2.0,San Francisco,2019-07-22,No
EMP01025,Operations,Mid,6,24.0,High School,59000.0,2.35,,Seattle,2019-07-25,No
EMP01026,Finance,Mid,6,58.0,Bachelor,92400.0,4.46,,Austin,2019-07-29,No
EMP01027,Operations,Lead,9,54.0,Master,,1.17,5.0,san francisco,2019-08-01,No
EMP01028,Legal,Mid,5,62.0,Bachelor,61600.0,2.72,1.0,Austin,2019-08-05,No
EMP01029,Finance,Director,19,45.0,High School,53000.0,4.05,2.0,Chicago,2019-08-08,Yes
EMP01030,Engineering,Junior,11,29.0,Associate,89400.0,4.81,4.0,Boston,2019-08-11,No
EMP01031,Operations,Lead,12,56.0,Bachelor,57700.0,4.94,5.0,Austin,2019-08-15,No
EMP01032,HR,Junior,23,23.0,Bachelor,102700.0,2.69,0.0,Chicago,2019-08-18,No
EMP01033,Operations,Mid,27,54.0,Master,54200.0,4.8,2.0,Seattle,2019-08-22,Yes
EMP01034,Operations,Junior,10,33.0,PhD,83800.0,1.14,1.0,  new york,2019-08-25,Yes
EMP01035,Finance,Mid,17,43.0,Associate,65200.0,3.98,4.0,san francisco,2019-08-28,No
EMP01036,Marketing,Mid,1,,PhD,75100.0,,5.0,san francisco,2019-09-01,No
EMP01037,Legal,Junior,15,31.0,High School,57500.0,2.0,,New York,2019-09-04,No
EMP01038,Engineering,Mid,1,38.0,High School,70500.0,3.03,3.0,San Francisco,2019-09-08,Yes
EMP01039,Operations,Director,18,64.0,PhD,11000.0,1.52,,Seattle,2019-09-11,No
EMP01040,Legal,Senior,5,26.0,Master,54700.0,4.49,,Seattle,2019-09-14,No
EMP01041,Legal,Junior,0,30.0,Master,60300.0,2.43,4.0,Austin,2019-09-18,No
EMP01042,Marketing,Senior,10,34.0,Master,73200.0,3.5,1.0,Austin,2019-09-21,No
EMP01043,Sales,Junior,17,44.0,Associate,107300.0,1.64,5.0,San Francisco,2019-09-25,No
EMP01044,Engineering,Mid,9,51.0,High School,57600.0,1.82,1.0,san francisco,2019-09-28,No
EMP01045,Engineering,Mid,17,64.0,High School,110300.0,4.97,3.0,New York,2019-10-02,No
EMP01046,Legal,Lead,29,25.0,High School,53500.0,4.01,,Seattle,2019-10-05,No
EMP01047,Finance,Director,27,42.0,Associate,47300.0,4.85,4.0,Boston,2019-10-08,Yes
EMP01048,Operations,Lead,0,64.0,High School,27900.0,2.18,2.0,Austin,2019-10-12,No
EMP01049,Sales,Senior,18,30.0,PhD,90200.0,1.66,2.0,san francisco,2019-10-15,No
EMP01050,Finance,Mid,15,28.0,Bachelor,77200.0,3.01,4.0,Seattle,2019-10-19,No
EMP01051,HR,Lead,25,37.0,Associate,88700.0,2.98,2.0,New York,2019-10-22,No
EMP01052,Marketing,Mid,6,44.0,Bachelor,78300.0,1.7,,san francisco,2019-10-25,No
EMP01053,Marketing,Junior,14,44.0,PhD,74800.0,3.93,5.0,Chicago,2019-10-29,No
EMP01054,Finance,Lead,28,52.0,Master,82100.0,2.45,4.0,New York,2019-11-01,Yes
EMP01055,Legal,Senior,0,26.0,Master,128800.0,1.75,4.0,Seattle,2019-11-05,No
EMP01056,Marketing,Lead,22,27.0,Master,-1000.0,2.33,1.0,Seattle,2019-11-08,No
EMP01057,Operations,Mid,20,22.0,Associate,126400.0,3.25,0.0,San Francisco,2019-11-11,No
EMP01058,Marketing,Manager,8,49.0,Master,96300.0,3.91,1.0,san francisco,2019-11-15,No
EMP01059,Operations,Manager,1,39.0,Associate,84100.0,2.93,2.0,san francisco,2019-11-18,No
EMP01060,HR,Director,16,45.0,Associate,88900.0,3.1,0.0,san francisco,2019-11-22,Yes
EMP01061,Sales,Mid,24,34.0,Bachelor,-4900.0,1.56,4.0,Seattle,2019-11-25,No
EMP01062,Engineering,Junior,23,54.0,Master,68500.0,4.66,2.0,san francisco,2019-11-29,No
EMP01063,Finance,Lead,9,31.0,High School,58200.0,4.71,3.0,san francisco,2019-12-02,No
EMP01064,Finance,Manager,5,28.0,Master,127800.0,3.73,2.0,Austin,2019-12-05,Yes
EMP01065,Operations,Junior,4,58.0,Master,66500.0,1.07,0.0,Boston,2019-12-09,No
EMP01066,HR,Mid,7,53.0,Master,74300.0,3.15,0.0,San Francisco,2019-12-12,No
EMP01067,HR,Junior,7,43.0,High School,73800.0,3.52,4.0,Seattle,2019-12-16,No
EMP01068,Legal,Mid,29,37.0,High School,42300.0,4.98,5.0,san francisco,2019-12-19,No
EMP01069,Engineering,Director,4,45.0,Associate,61000.0,4.98,3.0,New York,2019-12-22,No
EMP01070,Sales,Lead,11,35.0,High School,95400.0,4.43,4.0,Seattle,2019-12-26,
EMP01071,Finance,Junior,6,32.0,Associate,21700.0,1.26,3.0,New York,2019-12-29,No
EMP01072,Operations,Lead,12,40.0,Bachelor,82800.0,4.81,3.0,New York,2020-01-02,No
EMP01073,HR,Junior,12,44.0,Associate,52500.0,3.45,4.0,Seattle,2020-01-05,No
EMP01074,Finance,Mid,16,55.0,Master,107500.0,4.2,,New York,2020-01-08,Yes
EMP01075,Operations,Mid,3,61.0,PhD,84900.0,2.63,2.0,Boston,2020-01-12,No
EMP01076,Marketing,Junior,17,34.0,PhD,37000.0,2.28,1.0,Chicago,2020-01-15,No
EMP01077,Finance,Director,9,60.0,Master,64600.0,2.85,3.0,San Francisco,2020-01-19,No
EMP01078,Sales,Mid,2,49.0,Associate,86300.0,1.59,,Seattle,2020-01-22,No
EMP01079,Operations,Senior,11,61.0,Master,67400.0,2.43,0.0,  new york,2020-01-25,No
EMP01080,Sales,Senior,0,37.0,High School,78600.0,4.43,4.0,Chicago,2020-01-29,No
EMP01081,Finance,Lead,26,49.0,Associate,74500.0,1.15,5.0,san francisco,2020-02-01,No
EMP01082,Marketing,Senior,10,25.0,Master,96700.0,1.6,,New York,2020-02-05,Yes
EMP01083,Sales,Senior,17,49.0,High School,,1.5,2.0,New York,2020-02-08,No
EMP01084,HR,Director,12,33.0,High School,73800.0,2.61,,San Francisco,2020-02-12,No
EMP01085,Operations,Director,16,37.0,Associate,75400.0,4.99,3.0,Chicago,2020-02-15,No
EMP01086,Finance,Manager,7,57.0,Bachelor,47900.0,1.69,5.0,Chicago,2020-02-18,No
EMP01087,Marketing,Manager,19,41.0,Bachelor,111700.0,1.58,,Seattle,2020-02-22,No
EMP01088,HR,Director,18,47.0,High School,149100.0,4.66,2.0,san francisco,2020-02-25,Yes
EMP01089,Finance,Manager,16,47.0,Bachelor,,4.53,,New York,2020-02-29,
EMP01090,Legal,Director,1,43.0,High School,76200.0,1.13,4.0,  new york,2020-03-03,Yes
EMP01091,Marketing,Manager,2,30.0,Bachelor,,,5.0,Austin,2020-03-06,
EMP01092,HR,Mid,2,26.0,High School,100200.0,3.62,0.0,san francisco,2020-03-10,No
EMP01093,Sales,Director,5,38.0,High School,79500.0,4.07,3.0,  new york,2020-03-13,No
EMP01094,Finance,Lead,9,55.0,High School,50600.0,2.98,3.0,Seattle,2020-03-17,No
EMP01095,Finance,Lead,23,23.0,High School,120500.0,4.97,5.0,Seattle,2020-03-20,No
EMP01096,Sales,Director,21,28.0,PhD,92000.0,1.18,2.0,Seattle,2020-03-23,No
EMP01097,Legal,Senior,17,57.0,Bachelor,80500.0,1.94,4.0,San Francisco,2020-03-27,No
EMP01098,Engineering,Lead,17,34.0,High School,56900.0,2.59,,San Francisco,2020-03-30,Yes
EMP01099,HR,Senior,13,41.0,Master,76400.0,2.8,,san francisco,2020-04-03,No
EMP01100,Sales,Lead,15,51.0,Associate,29600.0,4.69,1.0,Seattle,2020-04-06,No
EMP01101,Finance,Junior,6,51.0,Master,93500.0,3.24,3.0,Boston,2020-04-10,No
EMP01102,HR,Junior,0,32.0,Master,99600.0,1.18,,Austin,2020-04-13,No
EMP01103,Legal,Director,16,52.0,PhD,80700.0,2.63,0.0,Chicago,2020-04-16,No
EMP01104,HR,Lead,22,24.0,Bachelor,51000.0,2.67,3.0,Chicago,2020-04-20,No
EMP01105,Engineering,Mid,24,23.0,PhD,86300.0,4.86,3.0,New York,2020-04-23,Yes
EMP01106,Finance,Senior,4,24.0,Bachelor,94700.0,3.4,1.0,Chicago,2020-04-27,Yes
EMP01107,Marketing,Lead,26,36.0,High School,56400.0,3.54,1.0,  new york,2020-04-30,Yes
EMP01108,Engineering,Director,0,38.0,PhD,98300.0,3.85,4.0,Chicago,2020-05-03,No
EMP01109,Engineering,Senior,20,28.0,Associate,88100.0,4.08,,Austin,2020-05-07,No
EMP01110,Marketing,Manager,26,26.0,Bachelor,,3.54,,Chicago,2020-05-10,No
EMP01111,Marketing,Director,16,55.0,PhD,61100.0,1.95,3.0,  new york,2020-05-14,No
EMP01112,Legal,Lead,9,54.0,Associate,70500.0,4.5,3.0,Austin,2020-05-17,No
EMP01113,Legal,Mid,11,37.0,Master,50700.0,3.93,2.0,San Francisco,2020-05-20,Yes
EMP01114,Engineering,Manager,24,58.0,High School,81500.0,3.97,2.0,Austin,2020-05-24,No
EMP01115,HR,Director,19,24.0,High School,89000.0,4.99,,San Francisco,2020-05-27,No
EMP01116,Sales,Lead,24,,Master,104200.0,4.21,5.0,Austin,2020-05-31,No
EMP01117,Sales,Junior,1,42.0,PhD,82400.0,4.32,5.0,Seattle,2020-06-03,
EMP01118,Engineering,Lead,22,62.0,Master,,4.81,0.0,  new york,2020-06-07,Yes
EMP01119,HR,Junior,15,29.0,Associate,68300.0,1.6,,Boston,2020-06-10,No
EMP01120,Marketing,Junior,14,43.0,Bachelor,53100.0,2.99,,san francisco,2020-06-13,No
